2-theta,Experimental XRD,Fit,Difference,Background
1.10600E+2,5.87000E+2,5.68788E+2,1.82120E+1,6.06162E+1
1.10620E+2,5.24000E+2,4.98729E+2,2.52708E+1,6.06195E+1
1.10640E+2,3.69000E+2,3.99403E+2,-3.04026E+1,6.06228E+1
1.10660E+2,3.13000E+2,3.08963E+2,4.03690E+0,6.06262E+1
1.10680E+2,2.36000E+2,2.41559E+2,-5.55920E+0,6.06295E+1
1.10700E+2,1.81000E+2,1.95952E+2,-1.49518E+1,6.06329E+1
1.10720E+2,1.68000E+2,1.67078E+2,9.21783E-1,6.06362E+1
1.10740E+2,1.64000E+2,1.49908E+2,1.40922E+1,6.06396E+1
1.10760E+2,1.48000E+2,1.40146E+2,7.85419E+0,6.06430E+1
1.10780E+2,1.29000E+2,1.35768E+2,-6.76831E+0,6.06464E+1
1.10800E+2,1.32000E+2,1.35909E+2,-3.90932E+0,6.06498E+1
1.10820E+2,1.34000E+2,1.40783E+2,-6.78253E+0,6.06532E+1
1.10840E+2,1.30000E+2,1.51467E+2,-2.14666E+1,6.06566E+1
1.10860E+2,1.52000E+2,1.69723E+2,-1.77230E+1,6.06600E+1
1.10880E+2,2.08000E+2,1.97455E+2,1.05447E+1,6.06635E+1
1.10900E+2,2.23000E+2,2.35212E+2,-1.22117E+1,6.06670E+1
1.10920E+2,2.69000E+2,2.78184E+2,-9.18402E+0,6.06704E+1
1.10940E+2,3.28000E+2,3.15122E+2,1.28783E+1,6.06739E+1
1.10960E+2,3.37000E+2,3.36865E+2,1.34583E-1,6.06774E+1
1.10980E+2,3.63000E+2,3.49598E+2,1.34018E+1,6.06809E+1
1.11000E+2,3.80000E+2,3.58497E+2,2.15034E+1,6.06844E+1
1.11020E+2,3.27000E+2,3.51895E+2,-2.48952E+1,6.06879E+1
1.11040E+2,3.73000E+2,3.22762E+2,5.02382E+1,6.06915E+1
1.11060E+2,3.52000E+2,2.84298E+2,6.77016E+1,6.06950E+1
1.11080E+2,3.28000E+2,2.44442E+2,8.35576E+1,6.06986E+1
1.11100E+2,2.40000E+2,2.03933E+2,3.60666E+1,6.07022E+1
1.11120E+2,1.88000E+2,1.68107E+2,1.98926E+1,6.07057E+1
1.11140E+2,1.87000E+2,1.40938E+2,4.60621E+1,6.07093E+1
1.11160E+2,1.55000E+2,1.21989E+2,3.30108E+1,6.07129E+1
1.11180E+2,1.08000E+2,1.08959E+2,-9.58923E-1,6.07165E+1
1.11200E+2,1.06000E+2,1.00135E+2,5.86523E+0,6.07201E+1
1.11220E+2,1.05000E+2,9.40630E+1,1.09370E+1,6.07238E+1
1.11240E+2,1.00000E+2,8.97751E+1,1.02249E+1,6.07274E+1
1.11260E+2,9.20000E+1,8.66813E+1,5.31869E+0,6.07311E+1
1.11280E+2,8.00000E+1,8.45006E+1,-4.50065E+0,6.07347E+1
1.11300E+2,1.09000E+2,8.29517E+1,2.60483E+1,6.07384E+1
1.11320E+2,8.80000E+1,8.20115E+1,5.98853E+0,6.07421E+1
1.11340E+2,9.00000E+1,8.16924E+1,8.30757E+0,6.07458E+1
1.11360E+2,7.60000E+1,8.21022E+1,-6.10222E+0,6.07495E+1
1.11380E+2,9.10000E+1,8.22598E+1,8.74020E+0,6.07532E+1
1.11400E+2,9.10000E+1,8.49312E+1,6.06879E+0,6.07569E+1
1.11420E+2,1.01000E+2,8.92246E+1,1.17754E+1,6.07607E+1
1.11440E+2,9.80000E+1,9.53609E+1,2.63911E+0,6.07644E+1
1.11460E+2,1.17000E+2,1.01410E+2,1.55901E+1,6.07682E+1
1.11480E+2,1.41000E+2,1.08117E+2,3.28829E+1,6.07719E+1
1.11500E+2,1.29000E+2,1.10580E+2,1.84201E+1,6.07757E+1
1.11520E+2,1.19000E+2,1.08456E+2,1.05445E+1,6.07795E+1
1.11540E+2,1.34000E+2,1.05978E+2,2.80221E+1,6.07833E+1
1.11560E+2,1.13000E+2,1.06570E+2,6.42989E+0,6.07871E+1
1.11580E+2,1.18000E+2,1.11183E+2,6.81702E+0,6.07909E+1
1.11600E+2,1.33000E+2,1.17902E+2,1.50981E+1,6.07947E+1
1.11620E+2,1.27000E+2,1.22012E+2,4.98822E+0,6.07985E+1
1.11640E+2,1.22000E+2,1.18371E+2,3.62869E+0,6.08024E+1
1.11660E+2,1.23000E+2,1.08152E+2,1.48476E+1,6.08062E+1
1.11680E+2,9.70000E+1,9.70400E+1,-3.99628E-2,6.08101E+1
1.11700E+2,7.90000E+1,8.80989E+1,-9.09892E+0,6.08140E+1
1.11720E+2,8.90000E+1,8.17667E+1,7.23327E+0,6.08179E+1
1.11740E+2,8.40000E+1,7.76325E+1,6.36746E+0,6.08218E+1
1.11760E+2,7.00000E+1,7.50728E+1,-5.07276E+0,6.08257E+1
1.11780E+2,7.60000E+1,7.35650E+1,2.43497E+0,6.08296E+1
1.11800E+2,7.60000E+1,7.21589E+1,3.84113E+0,6.08335E+1
1.11820E+2,6.80000E+1,7.18743E+1,-3.87429E+0,6.08374E+1
1.11840E+2,7.60000E+1,7.25224E+1,3.47756E+0,6.08414E+1
1.11860E+2,9.20000E+1,7.30966E+1,1.89034E+1,6.08453E+1
1.11880E+2,6.50000E+1,7.34506E+1,-8.45059E+0,6.08493E+1
1.11900E+2,6.20000E+1,7.52368E+1,-1.32368E+1,6.08533E+1
1.11920E+2,7.70000E+1,7.80619E+1,-1.06190E+0,6.08572E+1
1.11940E+2,6.70000E+1,8.21011E+1,-1.51011E+1,6.08612E+1
1.11960E+2,9.00000E+1,8.86432E+1,1.35677E+0,6.08652E+1
1.11980E+2,9.50000E+1,9.81794E+1,-3.17943E+0,6.08692E+1
1.12000E+2,1.19000E+2,1.11166E+2,7.83423E+0,6.08733E+1
1.12020E+2,1.47000E+2,1.26600E+2,2.04002E+1,6.08773E+1
1.12040E+2,1.54000E+2,1.39910E+2,1.40897E+1,6.08813E+1
1.12060E+2,1.44000E+2,1.43465E+2,5.35004E-1,6.08854E+1
1.12080E+2,1.33000E+2,1.34405E+2,-1.40515E+0,6.08894E+1
1.12100E+2,1.19000E+2,1.19719E+2,-7.18857E-1,6.08935E+1
1.12120E+2,1.04000E+2,1.06678E+2,-2.67773E+0,6.08975E+1
1.12140E+2,7.60000E+1,9.77524E+1,-2.17524E+1,6.09016E+1
1.12160E+2,9.00000E+1,9.25084E+1,-2.50836E+0,6.09057E+1
1.12180E+2,9.40000E+1,8.91124E+1,4.88760E+0,6.09098E+1
1.12200E+2,8.60000E+1,8.55909E+1,4.09111E-1,6.09139E+1
1.12220E+2,8.20000E+1,8.15553E+1,4.44725E-1,6.09181E+1
1.12240E+2,8.90000E+1,7.79209E+1,1.10791E+1,6.09222E+1
1.12260E+2,6.80000E+1,7.57557E+1,-7.75573E+0,6.09263E+1
1.12280E+2,7.70000E+1,7.42522E+1,2.74780E+0,6.09305E+1
1.12300E+2,7.40000E+1,7.32885E+1,7.11533E-1,6.09346E+1
1.12320E+2,8.80000E+1,7.29920E+1,1.50080E+1,6.09388E+1
1.12340E+2,7.20000E+1,7.33226E+1,-1.32259E+0,6.09430E+1
1.12360E+2,8.50000E+1,7.41559E+1,1.08441E+1,6.09471E+1
1.12380E+2,8.20000E+1,7.59393E+1,6.06073E+0,6.09513E+1
1.12400E+2,8.70000E+1,7.87598E+1,8.24017E+0,6.09555E+1
1.12420E+2,9.00000E+1,8.28345E+1,7.16551E+0,6.09597E+1
1.12440E+2,7.40000E+1,8.81385E+1,-1.41385E+1,6.09639E+1
1.12460E+2,9.60000E+1,9.37789E+1,2.22112E+0,6.09682E+1
1.12480E+2,1.00000E+2,9.74405E+1,2.55950E+0,6.09724E+1
1.12500E+2,9.20000E+1,9.67785E+1,-4.77853E+0,6.09767E+1
1.12520E+2,9.50000E+1,9.33852E+1,1.61478E+0,6.09809E+1
1.12540E+2,7.90000E+1,9.00983E+1,-1.10983E+1,6.09852E+1
1.12560E+2,8.60000E+1,8.85120E+1,-2.51202E+0,6.09894E+1
1.12580E+2,9.40000E+1,8.89234E+1,5.07660E+0,6.09937E+1
1.12600E+2,9.60000E+1,9.10230E+1,4.97696E+0,6.09980E+1
1.12620E+2,1.00000E+2,9.44215E+1,5.57851E+0,6.10023E+1
1.12640E+2,9.90000E+1,9.98263E+1,-8.26309E-1,6.10066E+1
1.12660E+2,1.03000E+2,1.08130E+2,-5.13031E+0,6.10109E+1
1.12680E+2,1.35000E+2,1.21216E+2,1.37838E+1,6.10152E+1
1.12700E+2,1.66000E+2,1.40274E+2,2.57255E+1,6.10195E+1
1.12720E+2,1.90000E+2,1.63580E+2,2.64200E+1,6.10239E+1
1.12740E+2,2.24000E+2,1.84954E+2,3.90462E+1,6.10282E+1
1.12760E+2,2.28000E+2,1.92464E+2,3.55365E+1,6.10326E+1
1.12780E+2,2.03000E+2,1.80000E+2,2.29996E+1,6.10369E+1
1.12800E+2,2.02000E+2,1.57445E+2,4.45548E+1,6.10413E+1
1.12820E+2,1.35000E+2,1.35653E+2,-6.52649E-1,6.10457E+1
1.12840E+2,1.28000E+2,1.18084E+2,9.91615E+0,6.10500E+1
1.12860E+2,9.60000E+1,1.05028E+2,-9.02800E+0,6.10544E+1
1.12880E+2,1.12000E+2,9.61623E+1,1.58377E+1,6.10588E+1
1.12900E+2,1.03000E+2,9.06220E+1,1.23780E+1,6.10632E+1
1.12920E+2,1.02000E+2,8.73761E+1,1.46239E+1,6.10677E+1
1.12940E+2,9.70000E+1,8.57273E+1,1.12727E+1,6.10721E+1
1.12960E+2,8.80000E+1,8.58283E+1,2.17166E+0,6.10765E+1
1.12980E+2,7.50000E+1,8.68473E+1,-1.18473E+1,6.10810E+1
1.13000E+2,8.50000E+1,8.90865E+1,-4.08646E+0,6.10854E+1
1.13020E+2,9.20000E+1,9.28699E+1,-8.69858E-1,6.10899E+1
1.13040E+2,8.50000E+1,9.88580E+1,-1.38580E+1,6.10943E+1
1.13060E+2,1.16000E+2,1.08079E+2,7.92133E+0,6.10988E+1
1.13080E+2,1.31000E+2,1.22320E+2,8.68007E+0,6.11033E+1
1.13100E+2,1.53000E+2,1.43002E+2,9.99831E+0,6.11077E+1
1.13120E+2,1.75000E+2,1.71695E+2,3.30533E+0,6.11122E+1
1.13140E+2,2.52000E+2,2.07335E+2,4.46649E+1,6.11167E+1
1.13160E+2,2.49000E+2,2.41883E+2,7.11685E+0,6.11212E+1
1.13180E+2,3.03000E+2,2.58040E+2,4.49601E+1,6.11258E+1
1.13200E+2,2.48000E+2,2.43223E+2,4.77750E+0,6.11303E+1
1.13220E+2,2.25000E+2,2.08239E+2,1.67615E+1,6.11348E+1
1.13240E+2,1.94000E+2,1.72042E+2,2.19578E+1,6.11393E+1
1.13260E+2,1.10000E+2,1.43033E+2,-3.30333E+1,6.11439E+1
1.13280E+2,1.22000E+2,1.22096E+2,-9.63058E-2,6.11484E+1
1.13300E+2,1.04000E+2,1.07962E+2,-3.96228E+0,6.11530E+1
1.13320E+2,9.20000E+1,9.89454E+1,-6.94540E+0,6.11576E+1
1.13340E+2,1.04000E+2,9.34550E+1,1.05450E+1,6.11621E+1
1.13360E+2,9.00000E+1,9.02382E+1,-2.38174E-1,6.11667E+1
1.13380E+2,1.09000E+2,8.88545E+1,2.01455E+1,6.11713E+1
1.13400E+2,9.80000E+1,8.90490E+1,8.95102E+0,6.11759E+1
1.13420E+2,9.70000E+1,9.06376E+1,6.36240E+0,6.11805E+1
1.13440E+2,8.20000E+1,9.40876E+1,-1.20876E+1,6.11851E+1
1.13460E+2,9.80000E+1,1.00043E+2,-2.04276E+0,6.11897E+1
1.13480E+2,9.40000E+1,1.09413E+2,-1.54131E+1,6.11944E+1
1.13500E+2,1.20000E+2,1.23131E+2,-3.13118E+0,6.11990E+1
1.13520E+2,1.40000E+2,1.41611E+2,-1.61081E+0,6.12036E+1
1.13540E+2,1.32000E+2,1.62847E+2,-3.08471E+1,6.12083E+1
1.13560E+2,1.65000E+2,1.81765E+2,-1.67648E+1,6.12129E+1
1.13580E+2,1.82000E+2,1.89722E+2,-7.72227E+0,6.12176E+1
1.13600E+2,1.87000E+2,1.86369E+2,6.30997E-1,6.12222E+1
1.13620E+2,1.67000E+2,1.73065E+2,-6.06497E+0,6.12269E+1
1.13640E+2,1.39000E+2,1.51985E+2,-1.29847E+1,6.12316E+1
1.13660E+2,1.37000E+2,1.31100E+2,5.90045E+0,6.12363E+1
1.13680E+2,1.21000E+2,1.14593E+2,6.40711E+0,6.12410E+1
1.13700E+2,1.00000E+2,1.03216E+2,-3.21584E+0,6.12457E+1
1.13720E+2,8.00000E+1,9.62676E+1,-1.62676E+1,6.12504E+1
1.13740E+2,9.00000E+1,9.27679E+1,-2.76785E+0,6.12551E+1
1.13760E+2,8.20000E+1,9.20693E+1,-1.00693E+1,6.12598E+1
1.13780E+2,9.40000E+1,9.39386E+1,6.13708E-2,6.12645E+1
1.13800E+2,9.20000E+1,9.84794E+1,-6.47935E+0,6.12692E+1
1.13820E+2,1.01000E+2,1.05886E+2,-4.88586E+0,6.12740E+1
1.13840E+2,1.17000E+2,1.15840E+2,1.15955E+0,6.12787E+1
1.13860E+2,1.46000E+2,1.26209E+2,1.97915E+1,6.12835E+1
1.13880E+2,1.56000E+2,1.32250E+2,2.37495E+1,6.12882E+1
1.13900E+2,1.38000E+2,1.30368E+2,7.63246E+0,6.12930E+1
1.13920E+2,1.35000E+2,1.23755E+2,1.12446E+1,6.12977E+1
1.13940E+2,1.09000E+2,1.18245E+2,-9.24519E+0,6.13025E+1
1.13960E+2,1.07000E+2,1.16211E+2,-9.21110E+0,6.13073E+1
1.13980E+2,1.10000E+2,1.16468E+2,-6.46764E+0,6.13121E+1
1.14000E+2,1.09000E+2,1.15809E+2,-6.80865E+0,6.13169E+1
1.14020E+2,1.07000E+2,1.10318E+2,-3.31755E+0,6.13217E+1
1.14040E+2,8.60000E+1,1.02041E+2,-1.60408E+1,6.13265E+1
1.14060E+2,1.00000E+2,9.42032E+1,5.79678E+0,6.13313E+1
1.14080E+2,9.20000E+1,8.80949E+1,3.90508E+0,6.13361E+1
1.14100E+2,6.90000E+1,8.41944E+1,-1.51944E+1,6.13409E+1
1.14120E+2,7.70000E+1,8.19135E+1,-4.91347E+0,6.13458E+1
1.14140E+2,8.20000E+1,8.08650E+1,1.13499E+0,6.13506E+1
1.14160E+2,6.20000E+1,8.08100E+1,-1.88100E+1,6.13554E+1
1.14180E+2,8.40000E+1,8.16150E+1,2.38505E+0,6.13603E+1
1.14200E+2,9.00000E+1,8.33205E+1,6.67948E+0,6.13651E+1
1.14220E+2,8.00000E+1,8.61018E+1,-6.10181E+0,6.13700E+1
1.14240E+2,1.17000E+2,9.02180E+1,2.67820E+1,6.13748E+1
1.14260E+2,1.00000E+2,9.59289E+1,4.07106E+0,6.13797E+1
1.14280E+2,1.12000E+2,1.03212E+2,8.78773E+0,6.13846E+1
1.14300E+2,1.11000E+2,1.11185E+2,-1.84753E-1,6.13895E+1
1.14320E+2,1.32000E+2,1.19924E+2,1.20757E+1,6.13943E+1
1.14340E+2,1.31000E+2,1.23930E+2,7.06976E+0,6.13992E+1
1.14360E+2,1.31000E+2,1.27626E+2,3.37437E+0,6.14041E+1
1.14380E+2,1.20000E+2,1.35181E+2,-1.51815E+1,6.14090E+1
1.14400E+2,1.33000E+2,1.49759E+2,-1.67589E+1,6.14139E+1
1.14420E+2,1.61000E+2,1.73562E+2,-1.25623E+1,6.14188E+1
1.14440E+2,1.96000E+2,2.07597E+2,-1.15969E+1,6.14238E+1
1.14460E+2,2.46000E+2,2.48784E+2,-2.78409E+0,6.14287E+1
1.14480E+2,3.00000E+2,2.85612E+2,1.43876E+1,6.14336E+1
1.14500E+2,2.88000E+2,2.96598E+2,-8.59805E+0,6.14386E+1
1.14520E+2,2.37000E+2,2.71352E+2,-3.43522E+1,6.14435E+1
1.14540E+2,2.32000E+2,2.27461E+2,4.53867E+0,6.14484E+1
1.14560E+2,1.91000E+2,1.85494E+2,5.50563E+0,6.14534E+1
1.14580E+2,1.70000E+2,1.53114E+2,1.68860E+1,6.14583E+1
1.14600E+2,1.37000E+2,1.30628E+2,6.37178E+0,6.14633E+1
1.14620E+2,1.24000E+2,1.16148E+2,7.85170E+0,6.14683E+1
1.14640E+2,1.09000E+2,1.07001E+2,1.99947E+0,6.14732E+1
1.14660E+2,9.80000E+1,1.01462E+2,-3.46152E+0,6.14782E+1
1.14680E+2,9.90000E+1,9.82637E+1,7.36320E-1,6.14832E+1
1.14700E+2,1.13000E+2,9.66731E+1,1.63269E+1,6.14882E+1
1.14720E+2,9.70000E+1,9.63237E+1,6.76270E-1,6.14932E+1
1.14740E+2,9.60000E+1,9.70865E+1,-1.08649E+0,6.14982E+1
1.14760E+2,1.00000E+2,1.00075E+2,-7.49054E-2,6.15032E+1
1.14780E+2,1.10000E+2,1.03220E+2,6.77968E+0,6.15082E+1
1.14800E+2,1.06000E+2,1.08442E+2,-2.44199E+0,6.15132E+1
1.14820E+2,1.02000E+2,1.16279E+2,-1.42791E+1,6.15182E+1
1.14840E+2,1.14000E+2,1.27846E+2,-1.38461E+1,6.15232E+1
1.14860E+2,1.25000E+2,1.44563E+2,-1.95629E+1,6.15282E+1
1.14880E+2,1.65000E+2,1.67840E+2,-2.83997E+0,6.15332E+1
1.14900E+2,2.19000E+2,1.97848E+2,2.11521E+1,6.15383E+1
1.14920E+2,2.23000E+2,2.31464E+2,-8.46425E+0,6.15433E+1
1.14940E+2,2.58000E+2,2.59580E+2,-1.57959E+0,6.15483E+1
1.14960E+2,2.69000E+2,2.73769E+2,-4.76932E+0,6.15534E+1
1.14980E+2,2.69000E+2,2.74955E+2,-5.95496E+0,6.15584E+1
1.15000E+2,2.44000E+2,2.64872E+2,-2.08723E+1,6.15635E+1
1.15020E+2,2.69000E+2,2.42317E+2,2.66828E+1,6.15686E+1
1.15040E+2,2.42000E+2,2.14613E+2,2.73875E+1,6.15736E+1
1.15060E+2,1.94000E+2,1.91972E+2,2.02805E+0,6.15787E+1
1.15080E+2,1.92000E+2,1.78825E+2,1.31754E+1,6.15838E+1
1.15100E+2,1.75000E+2,1.75743E+2,-7.43225E-1,6.15888E+1
1.15120E+2,1.67000E+2,1.83116E+2,-1.61165E+1,6.15939E+1
1.15140E+2,1.83000E+2,2.02201E+2,-1.92009E+1,6.15990E+1
1.15160E+2,1.94000E+2,2.35607E+2,-4.16074E+1,6.16041E+1
1.15180E+2,2.63000E+2,2.86774E+2,-2.37737E+1,6.16092E+1
1.15200E+2,3.45000E+2,3.58294E+2,-1.32944E+1,6.16143E+1
1.15220E+2,4.30000E+2,4.46933E+2,-1.69327E+1,6.16194E+1
1.15240E+2,5.34000E+2,5.32404E+2,1.59564E+0,6.16245E+1
1.15260E+2,5.92000E+2,5.72129E+2,1.98706E+1,6.16296E+1
1.15280E+2,5.38000E+2,5.34706E+2,3.29419E+0,6.16347E+1
1.15300E+2,4.57000E+2,4.45987E+2,1.10128E+1,6.16398E+1
1.15320E+2,3.44000E+2,3.54112E+2,-1.01121E+1,6.16449E+1
1.15340E+2,2.83000E+2,2.81832E+2,1.16821E+0,6.16501E+1
1.15360E+2,2.44000E+2,2.32749E+2,1.12510E+1,6.16552E+1
1.15380E+2,1.78000E+2,2.03674E+2,-2.56739E+1,6.16603E+1
1.15400E+2,1.70000E+2,1.88860E+2,-1.88602E+1,6.16655E+1
1.15420E+2,1.87000E+2,1.84726E+2,2.27444E+0,6.16706E+1
1.15440E+2,1.96000E+2,1.83689E+2,1.23111E+1,6.16758E+1
1.15460E+2,1.62000E+2,1.79374E+2,-1.73743E+1,6.16809E+1
1.15480E+2,1.54000E+2,1.70809E+2,-1.68090E+1,6.16861E+1
1.15500E+2,1.77000E+2,1.63067E+2,1.39326E+1,6.16912E+1
1.15520E+2,1.76000E+2,1.60070E+2,1.59296E+1,6.16964E+1
1.15540E+2,1.52000E+2,1.62565E+2,-1.05651E+1,6.17015E+1
1.15560E+2,1.53000E+2,1.68713E+2,-1.57131E+1,6.17067E+1
1.15580E+2,1.48000E+2,1.75357E+2,-2.73566E+1,6.17119E+1
1.15600E+2,1.88000E+2,1.81937E+2,6.06284E+0,6.17170E+1
1.15620E+2,1.98000E+2,1.93213E+2,4.78743E+0,6.17222E+1
1.15640E+2,2.07000E+2,2.14954E+2,-7.95447E+0,6.17274E+1
1.15660E+2,2.54000E+2,2.47774E+2,6.22615E+0,6.17326E+1
1.15680E+2,2.83000E+2,2.87897E+2,-4.89709E+0,6.17378E+1
1.15700E+2,3.29000E+2,3.19946E+2,9.05408E+0,6.17430E+1
1.15720E+2,3.01000E+2,3.21756E+2,-2.07560E+1,6.17482E+1
1.15740E+2,2.90000E+2,2.87312E+2,2.68790E+0,6.17534E+1
1.15760E+2,2.38000E+2,2.37983E+2,1.73340E-2,6.17586E+1
1.15780E+2,2.10000E+2,1.92931E+2,1.70693E+1,6.17638E+1
1.15800E+2,1.53000E+2,1.58436E+2,-5.43596E+0,6.17690E+1
1.15820E+2,1.36000E+2,1.34688E+2,1.31178E+0,6.17742E+1
1.15840E+2,1.31000E+2,1.18446E+2,1.25539E+1,6.17794E+1
1.15860E+2,1.27000E+2,1.07365E+2,1.96355E+1,6.17846E+1
1.15880E+2,9.60000E+1,1.00477E+2,-4.47699E+0,6.17898E+1
1.15900E+2,1.09000E+2,9.56384E+1,1.33616E+1,6.17951E+1
1.15920E+2,9.50000E+1,9.30938E+1,1.90616E+0,6.18003E+1
1.15940E+2,1.06000E+2,9.20773E+1,1.39227E+1,6.18055E+1
1.15960E+2,1.09000E+2,9.24755E+1,1.65245E+1,6.18108E+1
1.15980E+2,1.05000E+2,9.41472E+1,1.08528E+1,6.18160E+1
1.16000E+2,7.90000E+1,9.65460E+1,-1.75460E+1,6.18212E+1
1.16020E+2,9.60000E+1,9.82528E+1,-2.25282E+0,6.18265E+1
1.16040E+2,1.02000E+2,9.75105E+1,4.48951E+0,6.18317E+1
1.16060E+2,1.15000E+2,9.41863E+1,2.08137E+1,6.18370E+1
1.16080E+2,9.20000E+1,9.01917E+1,1.80829E+0,6.18422E+1
1.16100E+2,9.10000E+1,8.73599E+1,3.64014E+0,6.18475E+1
1.16120E+2,9.80000E+1,8.55977E+1,1.24023E+1,6.18527E+1
1.16140E+2,1.11000E+2,8.53120E+1,2.56880E+1,6.18580E+1
1.16160E+2,7.70000E+1,8.64620E+1,-9.46198E+0,6.18633E+1
1.16180E+2,7.00000E+1,8.69604E+1,-1.69604E+1,6.18685E+1
1.16200E+2,8.80000E+1,9.01904E+1,-2.19041E+0,6.18738E+1
1.16220E+2,1.08000E+2,9.27697E+1,1.52303E+1,6.18791E+1
1.16240E+2,9.00000E+1,9.29381E+1,-2.93813E+0,6.18843E+1
1.16260E+2,9.70000E+1,9.04041E+1,6.59589E+0,6.18896E+1
1.16280E+2,9.20000E+1,8.72080E+1,4.79202E+0,6.18949E+1
1.16300E+2,9.00000E+1,8.43337E+1,5.66629E+0,6.19002E+1
1.16320E+2,8.20000E+1,8.25159E+1,-5.15884E-1,6.19055E+1
1.16340E+2,7.40000E+1,8.23169E+1,-8.31694E+0,6.19107E+1
1.16360E+2,6.80000E+1,8.23094E+1,-1.43094E+1,6.19160E+1
1.16380E+2,8.10000E+1,8.33884E+1,-2.38835E+0,6.19213E+1
1.16400E+2,8.60000E+1,8.53323E+1,6.67725E-1,6.19266E+1
1.16420E+2,8.50000E+1,8.84744E+1,-3.47440E+0,6.19319E+1
1.16440E+2,9.10000E+1,9.28209E+1,-1.82093E+0,6.19372E+1
1.16460E+2,8.40000E+1,9.91519E+1,-1.51519E+1,6.19425E+1
1.16480E+2,1.05000E+2,1.08365E+2,-3.36497E+0,6.19478E+1
1.16500E+2,1.04000E+2,1.21446E+2,-1.74463E+1,6.19531E+1
1.16520E+2,1.25000E+2,1.39891E+2,-1.48907E+1,6.19585E+1
1.16540E+2,1.74000E+2,1.64055E+2,9.94537E+0,6.19638E+1
1.16560E+2,2.03000E+2,1.91803E+2,1.11974E+1,6.19691E+1
1.16580E+2,2.25000E+2,2.15351E+2,9.64926E+0,6.19744E+1
1.16600E+2,2.16000E+2,2.22643E+2,-6.64279E+0,6.19797E+1
1.16620E+2,2.30000E+2,2.09698E+2,2.03018E+1,6.19851E+1
1.16640E+2,1.89000E+2,1.87302E+2,1.69800E+0,6.19904E+1
1.16660E+2,1.59000E+2,1.69280E+2,-1.02798E+1,6.19957E+1
1.16680E+2,1.47000E+2,1.58992E+2,-1.19916E+1,6.20010E+1
1.16700E+2,1.34000E+2,1.56644E+2,-2.26440E+1,6.20064E+1
1.16720E+2,1.35000E+2,1.61733E+2,-2.67329E+1,6.20117E+1
1.16740E+2,1.59000E+2,1.73718E+2,-1.47181E+1,6.20171E+1
1.16760E+2,1.90000E+2,1.89297E+2,7.02637E-1,6.20224E+1
1.16780E+2,1.83000E+2,1.99815E+2,-1.68152E+1,6.20277E+1
1.16800E+2,1.47000E+2,1.95649E+2,-4.86494E+1,6.20331E+1
1.16820E+2,1.70000E+2,1.76817E+2,-6.81665E+0,6.20384E+1
1.16840E+2,1.16000E+2,1.53784E+2,-3.77836E+1,6.20438E+1
1.16860E+2,1.40000E+2,1.34182E+2,5.81767E+0,6.20491E+1
1.16880E+2,1.30000E+2,1.20211E+2,9.78937E+0,6.20545E+1
1.16900E+2,1.04000E+2,1.11437E+2,-7.43727E+0,6.20598E+1
1.16920E+2,1.18000E+2,1.07140E+2,1.08599E+1,6.20652E+1
1.16940E+2,9.40000E+1,1.06654E+2,-1.26539E+1,6.20706E+1
1.16960E+2,9.30000E+1,1.09598E+2,-1.65981E+1,6.20759E+1
1.16980E+2,1.15000E+2,1.16204E+2,-1.20380E+0,6.20813E+1
1.17000E+2,1.33000E+2,1.26279E+2,6.72128E+0,6.20867E+1
1.17020E+2,1.46000E+2,1.38963E+2,7.03670E+0,6.20920E+1
1.17040E+2,1.57000E+2,1.50900E+2,6.10034E+0,6.20974E+1
1.17060E+2,1.76000E+2,1.56159E+2,1.98408E+1,6.21028E+1
1.17080E+2,1.62000E+2,1.51445E+2,1.05555E+1,6.21082E+1
1.17100E+2,1.48000E+2,1.41426E+2,6.57428E+0,6.21135E+1
1.17120E+2,1.26000E+2,1.32719E+2,-6.71890E+0,6.21189E+1
1.17140E+2,1.29000E+2,1.28647E+2,3.53226E-1,6.21243E+1
1.17160E+2,1.23000E+2,1.30312E+2,-7.31198E+0,6.21297E+1
1.17180E+2,1.28000E+2,1.38425E+2,-1.04250E+1,6.21350E+1
1.17200E+2,1.19000E+2,1.53260E+2,-3.42605E+1,6.21404E+1
1.17220E+2,1.68000E+2,1.74363E+2,-6.36304E+0,6.21458E+1
1.17240E+2,1.78000E+2,1.98959E+2,-2.09593E+1,6.21512E+1
1.17260E+2,2.06000E+2,2.22057E+2,-1.60573E+1,6.21566E+1
1.17280E+2,2.17000E+2,2.39045E+2,-2.20450E+1,6.21620E+1
1.17300E+2,2.37000E+2,2.46793E+2,-9.79297E+0,6.21674E+1
1.17320E+2,2.22000E+2,2.40875E+2,-1.88755E+1,6.21728E+1
1.17340E+2,2.24000E+2,2.22354E+2,1.64633E+0,6.21782E+1
1.17360E+2,1.89000E+2,1.99926E+2,-1.09260E+1,6.21836E+1
1.17380E+2,1.73000E+2,1.78987E+2,-5.98651E+0,6.21890E+1
1.17400E+2,1.84000E+2,1.58880E+2,2.51198E+1,6.21944E+1
1.17420E+2,1.28000E+2,1.39159E+2,-1.11593E+1,6.21999E+1
1.17440E+2,1.26000E+2,1.22110E+2,3.88995E+0,6.22053E+1
1.17460E+2,1.08000E+2,1.09020E+2,-1.01960E+0,6.22107E+1
1.17480E+2,1.04000E+2,9.96043E+1,4.39567E+0,6.22161E+1
